test_id	gene_id	gene	locus	sample_1	value_1
XLOC_000339	XLOC_000339	TCEB3	1:24069644-24104777	Benign	2.9699
XLOC_000340	XLOC_000340	PITHD1	1:24104894-24114722	Benign	2.13673
XLOC_000341	XLOC_000341	LYPLA2	1:24117459-24122029	Benign	3.34609
XLOC_000342	XLOC_000342	snoU13	1:24197015-24285549	Benign	0
XLOC_000343	XLOC_000343	PNRC2	1:24285598-24289952	Benign	3.49292
XLOC_000344	XLOC_000344	RP11-293P20.2	1:24367342-24438665	Benign	0
XLOC_000345	XLOC_000345	RP11-293P20.4	1:24367342-24438665	Benign	0
XLOC_000346	XLOC_000346	RP11-10N16.2	1:24526729-24538183	Benign	0
XLOC_000347	XLOC_000347	GRHL3	1:24620476-24799466	Benign	0
XLOC_000348	XLOC_000348	NIPAL3	1:24620476-24799466	Benign	1.74445
XLOC_000349	XLOC_000349	RCAN3	1:24829386-24865371	Benign	1.53379
XLOC_000350	XLOC_000350	C1orf130	1:24882601-24935819	Benign	0.177013
XLOC_000351	XLOC_000351	RP11-496D1.2	1:24882601-24935819	Benign	1.63695
XLOC_000352	XLOC_000352	SRRM1	1:24958206-24999758	Benign	9.15996
XLOC_000353	XLOC_000353	CLIC4	1:25071847-25170815	Benign	6.85641
XLOC_000354	XLOC_000354	AL023096.1	1:25226001-25291612	Benign	0
XLOC_000355	XLOC_000355	RP11-84D1.1	1:25226001-25291612	Benign	0
XLOC_000356	XLOC_000356	RP4-706G24.1	1:25534629-25535360	Benign	0
XLOC_000357	XLOC_000357	RHD	1:25598980-25656936	Benign	0.845488
XLOC_000358	XLOC_000358	TMEM50A	1:25664407-25756683	Benign	9.31092
XLOC_000359	XLOC_000359	U6	1:25664407-25756683	Benign	0
XLOC_000360	XLOC_000360	RP3-469D22.1	1:25664407-25756683	Benign	2.39026
XLOC_000361	XLOC_000361	TMEM57	1:25757387-25826700	Benign	2.09629
XLOC_000362	XLOC_000362	LDLRAP1	1:25870070-25895377	Benign	0.889615
XLOC_000363	XLOC_000363	RP11-70P17.1	1:25907968-25916847	Benign	0
XLOC_000364	XLOC_000364	MAN1C1	1:25943958-26112698	Benign	1.82289
XLOC_000365	XLOC_000365	FAM54B,RP1-317E23.6,SEPN1	1:26126666-26185903	Benign	6.7243
XLOC_000366	XLOC_000366	RP1-125I3.2	1:26186103-26197744	Benign	0
XLOC_000367	XLOC_000367	Y_RNA	1:26203986-26204096	Benign	1.06717
XLOC_000368	XLOC_000368	SNRPFP2	1:26210671-26233482	Benign	0
XLOC_000369	XLOC_000369	RP1-125I3.4	1:26210671-26233482	Benign	0
XLOC_000370	XLOC_000370	U6	1:26286257-26324648	Benign	0
XLOC_000371	XLOC_000371	SCARNA17	1:26332496-26332621	Benign	0
XLOC_000372	XLOC_000372	SCARNA18	1:26332706-26332790	Benign	0
XLOC_000373	XLOC_000373	EXTL1	1:26346374-26362955	Benign	0
XLOC_000374	XLOC_000374	PDIK1L	1:26437663-26452034	Benign	0.619507
XLOC_000375	XLOC_000375	GRRP1	1:26485510-26489119	Benign	0.251233
XLOC_000376	XLOC_000376	ZNF593	1:26496361-26498551	Benign	0
XLOC_000377	XLOC_000377	CNKSR1	1:26503893-26516377	Benign	2.68036
XLOC_000378	XLOC_000378	CATSPER4	1:26517051-26529459	Benign	0
XLOC_000379	XLOC_000379	RP11-231P20.2	1:26536231-26556331	Benign	0
XLOC_000380	XLOC_000380	CEP85	1:26560690-26605299	Benign	1.36866
XLOC_000381	XLOC_000381	AL355877.1	1:26560690-26605299	Benign	14.3642
XLOC_000382	XLOC_000382	RP11-231P20.3	1:26560690-26605299	Benign	0
XLOC_000383	XLOC_000383	SH3BGRL3	1:26605666-26647014	Benign	15.4864
XLOC_000384	XLOC_000384	CD52	1:26605666-26647014	Benign	1.46714
XLOC_000385	XLOC_000385	RP11-569G9.7	1:26648349-26680621	Benign	0.566972
XLOC_000386	XLOC_000386	LIN28A	1:26737268-26756213	Benign	0.0852906
XLOC_000387	XLOC_000387	DHDDS	1:26758772-26797785	Benign	12.4734
XLOC_000388	XLOC_000388	HMGN2	1:26798940-26802463	Benign	23.6688
XLOC_000389	XLOC_000389	RPS6KA1	1:26856251-26901521	Benign	12.6854
XLOC_000390	XLOC_000390	MIR1976	1:26856251-26901521	Benign	0
XLOC_000391	XLOC_000391	RP4-785J1.1	1:26974006-26974173	Benign	0
XLOC_000392	XLOC_000392	ARID1A	1:27022523-27108595	Benign	6.20662
XLOC_000393	XLOC_000393	PIGV	1:27113962-27124889	Benign	0.757664
XLOC_000394	XLOC_000394	AL034380.1	1:27141315-27141598	Benign	0
XLOC_000395	XLOC_000395	ZDHHC18	1:27153200-27183391	Benign	3.08561
XLOC_000396	XLOC_000396	SFN	1:27189632-27190947	Benign	8.91891
XLOC_000397	XLOC_000397	RP1-50O24.6	1:27202623-27204736	Benign	0
XLOC_000398	XLOC_000398	NUDC	1:27216979-27273353	Benign	1.7028
XLOC_000399	XLOC_000399	RP11-344H11.4	1:27306655-27307466	Benign	0
XLOC_000400	XLOC_000400	RP11-344H11.5	1:27310118-27310515	Benign	0
XLOC_000401	XLOC_000401	TRNP1	1:27320197-27327147	Benign	0
XLOC_000402	XLOC_000402	RP11-40H20.5	1:27503241-27503768	Benign	0.332916
XLOC_000403	XLOC_000403	RP11-40H20.2	1:27533420-27534287	Benign	1.30701
XLOC_000404	XLOC_000404	RP11-40H20.3	1:27537754-27537975	Benign	0
XLOC_000405	XLOC_000405	WDTC1	1:27561006-27635110	Benign	1.73273
XLOC_000406	XLOC_000406	RP11-4K3__A.3	1:27637730-27638329	Benign	0
XLOC_000407	XLOC_000407	TMEM222	1:27648650-27662891	Benign	1.60951
XLOC_000408	XLOC_000408	U6	1:27648650-27662891	Benign	1.96845
XLOC_000409	XLOC_000409	RP11-4K3__A.5	1:27648650-27662891	Benign	6.604
XLOC_000410	XLOC_000410	SYTL1	1:27668512-27680421	Benign	0.0996358
XLOC_000411	XLOC_000411	RP1-144C9.2	1:27715971-27716649	Benign	0
XLOC_000412	XLOC_000412	GPR3	1:27719147-27722318	Benign	0
XLOC_000413	XLOC_000413	RP4-752I6.1	1:27730729-27816672	Benign	0
XLOC_000414	XLOC_000414	RP1-159A19.4	1:27852315-27857072	Benign	1.2767
XLOC_000415	XLOC_000415	RP1-159A19.3	1:27975929-27976121	Benign	0.583086
XLOC_000416	XLOC_000416	RP11-288L9.4	1:27992571-27998729	Benign	0
XLOC_000417	XLOC_000417	U6	1:28020241-28020346	Benign	0
XLOC_000418	XLOC_000418	FAM76A	1:28052489-28088475	Benign	0.513222
XLOC_000419	XLOC_000419	RP3-426I6.2	1:28052489-28088475	Benign	0.935422
XLOC_000420	XLOC_000420	RP3-426I6.3	1:28052489-28088475	Benign	0
XLOC_000421	XLOC_000421	STX12	1:28099693-28150963	Benign	5.89916
XLOC_000422	XLOC_000422	U6	1:28151048-28151154	Benign	0
XLOC_000423	XLOC_000423	PPP1R8	1:28157288-28178187	Benign	1.41034
XLOC_000424	XLOC_000424	SCARNA1	1:28157288-28178187	Benign	61.302
XLOC_000425	XLOC_000425	C1orf38	1:28199054-28213196	Benign	5.25485
XLOC_000426	XLOC_000426	SMPDL3B	1:28261503-28294607	Benign	0.701181
XLOC_000427	XLOC_000427	XKR8	1:28261503-28294607	Benign	0.5356
XLOC_000428	XLOC_000428	RP5-1053E7.2	1:28436249-28436809	Benign	0
XLOC_000429	XLOC_000429	ATPIF1	1:28562619-28573417	Benign	21.6616
XLOC_000430	XLOC_000430	SESN2	1:28586037-28609002	Benign	0.47205
XLOC_000431	XLOC_000431	MED18	1:28655512-28662476	Benign	1.46902
XLOC_000432	XLOC_000432	PHACTR4	1:28696113-28826881	Benign	1.79919
XLOC_000433	XLOC_000433	RP1-308E4.1	1:28696113-28826881	Benign	0
XLOC_000434	XLOC_000434	U6atac	1:28696113-28826881	Benign	13.0632
XLOC_000435	XLOC_000435	RCC1,SNHG3,SNORA73A	1:28832454-28865708	Benign	2028.84
XLOC_000436	XLOC_000436	SNORA73B	1:28832454-28865708	Benign	2230.75
XLOC_000437	XLOC_000437	snoU13	1:28832454-28865708	Benign	0
XLOC_000438	XLOC_000438	TRNAU1AP	1:28879596-28909495	Benign	0.557261
XLOC_000439	XLOC_000439	RAB42	1:28915834-28969597	Benign	0.347346
XLOC_000440	XLOC_000440	RP11-442N24__B.1	1:28969739-28975093	Benign	0
XLOC_000441	XLOC_000441	RNU11	1:28975111-28975245	Benign	180.992
XLOC_000442	XLOC_000442	GMEB1	1:28995243-29045865	Benign	0.569264
XLOC_000443	XLOC_000443	SCARNA24	1:28995243-29045865	Benign	0
XLOC_000444	XLOC_000444	YTHDF2	1:29063132-29096287	Benign	3.31706
XLOC_000445	XLOC_000445	OPRD1	1:29138653-29190208	Benign	0
XLOC_000446	XLOC_000446	RP1-212P9.2	1:29194086-29203848	Benign	0
XLOC_000447	XLOC_000447	EPB41	1:29213602-29450447	Benign	4.92073
XLOC_000448	XLOC_000448	Y_RNA	1:29213602-29450447	Benign	0
XLOC_000449	XLOC_000449	RP11-242O24.5	1:29474254-29508499	Benign	0
XLOC_000450	XLOC_000450	RP11-467D18.2	1:29519384-29557454	Benign	0
XLOC_000451	XLOC_000451	PTPRU	1:29563027-29653325	Benign	0.0606295
XLOC_000452	XLOC_000452	AL645944.1	1:30357748-30357852	Benign	0
XLOC_000453	XLOC_000453	RP5-893G23.1	1:30613109-30614454	Benign	0
XLOC_000454	XLOC_000454	RP3-357I16.1	1:30699369-30699462	Benign	0
XLOC_000455	XLOC_000455	RP4-591L5.2	1:30888671-30893955	Benign	0
XLOC_000456	XLOC_000456	RP5-1166H10.2	1:31184123-31199674	Benign	0.211772
XLOC_000457	XLOC_000457	RP1-65J11.1	1:31297074-31306693	Benign	0
XLOC_000458	XLOC_000458	7SK	1:31316669-31316957	Benign	19.7113
XLOC_000459	XLOC_000459	RP1-65J11.5	1:31331004-31333101	Benign	0
XLOC_000460	XLOC_000460	PUM1	1:31404352-31538838	Benign	21.0653
XLOC_000461	XLOC_000461	PUM1	1:31404352-31538838	Benign	5.89399
XLOC_000462	XLOC_000462	PUM1	1:31404352-31538838	Benign	150.978
XLOC_000463	XLOC_000463	PUM1	1:31404352-31538838	Benign	13.5286
XLOC_000464	XLOC_000464	RP11-201O14.1	1:31404352-31538838	Benign	0
XLOC_000465	XLOC_000465	RP11-201O14.2	1:31404352-31538838	Benign	2.95269
XLOC_000466	XLOC_000466	ZCCHC17	1:31769841-31837783	Benign	0.897563
XLOC_000467	XLOC_000467	SERINC2	1:31882411-31907525	Benign	5.2787
XLOC_000468	XLOC_000468	RP11-439L8.3	1:31971840-31974167	Benign	0
XLOC_000469	XLOC_000469	RP11-439L8.4	1:31984035-31989846	Benign	0
XLOC_000470	XLOC_000470	TINAGL1	1:32042115-32053288	Benign	4.46335
XLOC_000471	XLOC_000471	HCRTR1	1:32083286-32110497	Benign	0
XLOC_000472	XLOC_000472	RP11-73M7.6	1:32117847-32169920	Benign	0
XLOC_000473	XLOC_000473	RP11-84A19.3	1:32254730-32281652	Benign	0
XLOC_000474	XLOC_000474	AL136115.1	1:32372021-32410457	Benign	0
XLOC_000475	XLOC_000475	RP4-534N18.2	1:32372021-32410457	Benign	0
XLOC_000476	XLOC_000476	KHDRBS1	1:32479429-32568467	Benign	5.83123
XLOC_000477	XLOC_000477	TMEM39B	1:32479429-32568467	Benign	0.234583
XLOC_000478	XLOC_000478	KPNA6,RP4-622L5.2	1:32573638-32642169	Benign	4.0847
XLOC_000479	XLOC_000479	TXLNA	1:32645286-32663886	Benign	3.39212
XLOC_000480	XLOC_000480	CCDC28B	1:32665986-32674288	Benign	0
XLOC_000481	XLOC_000481	IQCC	1:32665986-32674288	Benign	0.377961
XLOC_000482	XLOC_000482	DCDC2B	1:32674694-32697205	Benign	0.417025
XLOC_000483	XLOC_000483	EIF3I	1:32674694-32697205	Benign	9.58278
XLOC_000484	XLOC_000484	FAM167B	1:32712833-32714457	Benign	0
XLOC_000485	XLOC_000485	LCK	1:32716839-32751766	Benign	0.778105
XLOC_000486	XLOC_000486	HDAC1	1:32757686-32799236	Benign	16.8289
XLOC_000487	XLOC_000487	RP4-811H24.10	1:32816854-32819143	Benign	0
XLOC_000488	XLOC_000488	RP4-811H24.8	1:32816854-32819143	Benign	1.26373
XLOC_000489	XLOC_000489	TSSK3	1:32826870-32829913	Benign	0.889935
XLOC_000490	XLOC_000490	RP1-27O5.3,ZBTB8A,ZBTB8B	1:32930657-33116504	Benign	0.225693
XLOC_000491	XLOC_000491	Y_RNA	1:32930657-33116504	Benign	2.73804
XLOC_000492	XLOC_000492	RBBP4	1:33116742-33169197	Benign	10.6447
XLOC_000493	XLOC_000493	KIAA1522	1:33207485-33240571	Benign	3.61832
XLOC_000494	XLOC_000494	S100PBP	1:33240839-33324476	Benign	2.4097
XLOC_000495	XLOC_000495	HPCA	1:33351594-33367039	Benign	0.988475
XLOC_000496	XLOC_000496	AL031602.1	1:33391894-33392000	Benign	0
XLOC_000497	XLOC_000497	RP4-803A2.1	1:33445542-33446073	Benign	0.582898
XLOC_000498	XLOC_000498	RP1-117O3.2,RP4-803A2.2	1:33452552-33546597	Benign	0.565004
XLOC_000499	XLOC_000499	ADC	1:33546704-33586131	Benign	0.751832
XLOC_000500	XLOC_000500	AL513327.1,ZNF362	1:33722145-33766320	Benign	1.72238
XLOC_000501	XLOC_000501	RP11-415J8.3	1:33780295-33896653	Benign	0
XLOC_000502	XLOC_000502	RP11-415J8.5	1:33780295-33896653	Benign	0.746103
XLOC_000503	XLOC_000503	TLR12P	1:33931849-33934555	Benign	0
XLOC_000504	XLOC_000504	ZSCAN20	1:33938231-33961995	Benign	0.0748434
XLOC_000505	XLOC_000505	RP4-580O19.2	1:33977607-33978343	Benign	0
XLOC_000506	XLOC_000506	HSPD1P14	1:33979608-34631443	Benign	0
XLOC_000507	XLOC_000507	HMGB4	1:33979608-34631443	Benign	0
XLOC_000508	XLOC_000508	AL121980.1	1:33979608-34631443	Benign	0
XLOC_000509	XLOC_000509	5S_rRNA	1:33979608-34631443	Benign	8.52224
XLOC_000510	XLOC_000510	C1orf94	1:34632483-34684732	Benign	0
XLOC_000511	XLOC_000511	GJB5	1:35178337-35325417	Benign	0
XLOC_000512	XLOC_000512	GJB4	1:35178337-35325417	Benign	0
XLOC_000513	XLOC_000513	GJB3	1:35178337-35325417	Benign	0.933213
XLOC_000514	XLOC_000514	GJA4	1:35178337-35325417	Benign	0.33003
XLOC_000515	XLOC_000515	RP5-997D16.2	1:35178337-35325417	Benign	1.03603
XLOC_000516	XLOC_000516	SNORD112	1:35409356-35409425	Benign	0
XLOC_000517	XLOC_000517	RP11-248I9.2	1:35519068-35524872	Benign	0
XLOC_000518	XLOC_000518	ZMYM1	1:35525386-35581460	Benign	0.803966
XLOC_000519	XLOC_000519	RP11-181E22.1	1:35587622-35588085	Benign	0
XLOC_000520	XLOC_000520	Y_RNA	1:35661569-35661663	Benign	2.64929
XLOC_000521	XLOC_000521	ZMYM4	1:35734567-35887659	Benign	5.24428
XLOC_000522	XLOC_000522	SNORA62	1:35734567-35887659	Benign	3.23429
XLOC_000523	XLOC_000523	RP4-765A10.1	1:35734567-35887659	Benign	4.85815
XLOC_000524	XLOC_000524	RP4-728D4.3	1:35899090-36032875	Benign	0
XLOC_000525	XLOC_000525	NCDN	1:35899090-36032875	Benign	0.418965
XLOC_000526	XLOC_000526	TFAP2E	1:36035413-36060929	Benign	0
XLOC_000527	XLOC_000527	RP5-983H21.3	1:36035413-36060929	Benign	0
XLOC_000528	XLOC_000528	RP11-435D7.3	1:36185818-36235568	Benign	0
XLOC_000529	XLOC_000529	EIF2C4	1:36273772-36323491	Benign	1.70301
XLOC_000530	XLOC_000530	EIF2C1	1:36335408-36389900	Benign	1.21278
XLOC_000531	XLOC_000531	EIF2C3	1:36396318-36522063	Benign	6.20708
XLOC_000532	XLOC_000532	TEKT2	1:36549675-36553876	Benign	0
XLOC_000533	XLOC_000533	ADPRHL2	1:36554475-36559533	Benign	0.832261
XLOC_000534	XLOC_000534	MAP7D1	1:36621179-36646450	Benign	1.86745
XLOC_000535	XLOC_000535	THRAP3	1:36690016-36770958	Benign	10.9161
XLOC_000536	XLOC_000536	AL591845.1,SH3D21	1:36771993-36794818	Benign	0.542256
XLOC_000537	XLOC_000537	FTLP18	1:37095935-37096458	Benign	0
XLOC_000538	XLOC_000538	RP4-614N24.1	1:37238740-37241369	Benign	0
XLOC_000539	XLOC_000539	U6	1:37669210-37669317	Benign	0
XLOC_000540	XLOC_000540	RP5-1090E8.1	1:37796452-37796568	Benign	0
XLOC_000541	XLOC_000541	ZC3H12A	1:37940152-37949978	Benign	1.64033
XLOC_000542	XLOC_000542	FTH1P1	1:38002141-38019905	Benign	2.01379
XLOC_000543	XLOC_000543	RP3-423B22.5	1:38021842-38022108	Benign	9.59492
XLOC_000544	XLOC_000544	DNALI1	1:38022519-38061540	Benign	0.24279
XLOC_000545	XLOC_000545	CDCA8	1:38158089-38175391	Benign	0.848779
XLOC_000546	XLOC_000546	snoU13	1:38179551-38230805	Benign	0
XLOC_000547	XLOC_000547	RP11-109P14.1	1:38242341-38245090	Benign	0.0523838
XLOC_000548	XLOC_000548	MANEAL	1:38259473-38266809	Benign	2.06457
XLOC_000549	XLOC_000549	C1orf122	1:38268615-38275126	Benign	1.35945
XLOC_000550	XLOC_000550	RP11-109P14.8	1:38279850-38325292	Benign	0
XLOC_000551	XLOC_000551	RP11-109P14.10	1:38326368-38412729	Benign	1.73304
XLOC_000552	XLOC_000552	SNORA63	1:38326368-38412729	Benign	0
XLOC_000553	XLOC_000553	U6	1:38326368-38412729	Benign	0.887299
XLOC_000554	XLOC_000554	U6	1:38457133-38457241	Benign	17.6284
XLOC_000555	XLOC_000555	UTP11L	1:38474929-38490496	Benign	3.45377
XLOC_000556	XLOC_000556	RP5-884C9.2	1:38512985-38584697	Benign	0
XLOC_000557	XLOC_000557	U6	1:38862330-38862437	Benign	0
XLOC_000558	XLOC_000558	RP11-329N22.1	1:38940867-38942156	Benign	0
XLOC_000559	XLOC_000559	RP11-334L9.1	1:39174625-39176564	Benign	1.93334
XLOC_000560	XLOC_000560	RP5-864K19.4	1:39325671-39407471	Benign	0
XLOC_000561	XLOC_000561	U6	1:39325671-39407471	Benign	0
XLOC_000562	XLOC_000562	AKIRIN1	1:39456894-39471731	Benign	6.61119
XLOC_000563	XLOC_000563	NDUFS5	1:39491989-39500308	Benign	11.8102
XLOC_000564	XLOC_000564	MACF1,RP4-562N20.1	1:39546987-39952789	Benign	14.4759
XLOC_000565	XLOC_000565	BMP8A	1:39957317-40024379	Benign	0.429786
XLOC_000566	XLOC_000566	AL365277.1	1:39957317-40024379	Benign	6.81766
XLOC_000567	XLOC_000567	OXCT2P1	1:39957317-40024379	Benign	0
XLOC_000568	XLOC_000568	RP11-15J6.1	1:40026487-40042462	Benign	0
XLOC_000569	XLOC_000569	RP1-144F13.3	1:40089824-40105617	Benign	0
XLOC_000570	XLOC_000570	PPIE	1:40157853-40254533	Benign	0.92463
XLOC_000571	XLOC_000571	RP1-144F13.4	1:40157853-40254533	Benign	0
XLOC_000572	XLOC_000572	RP1-118J21.5	1:40361097-40367928	Benign	0
XLOC_000573	XLOC_000573	MFSD2A	1:40420801-40435638	Benign	2.14497
XLOC_000574	XLOC_000574	RP3-342P20.2	1:40420801-40435638	Benign	0.82238
XLOC_000575	XLOC_000575	CAP1	1:40505904-40538321	Benign	36.8785
XLOC_000576	XLOC_000576	RP11-115D7.3	1:40598433-40599121	Benign	1.08154
XLOC_000577	XLOC_000577	RLF	1:40627044-40706593	Benign	2.74808
XLOC_000578	XLOC_000578	U6	1:40627044-40706593	Benign	0
XLOC_000579	XLOC_000579	TMCO2	1:40711618-40717363	Benign	0
XLOC_000580	XLOC_000580	ZMPSTE24	1:40723778-40759856	Benign	4.98426
XLOC_000581	XLOC_000581	RP1-39G22.5	1:40723778-40759856	Benign	0
XLOC_000582	XLOC_000582	SMAP2	1:40810521-40888998	Benign	2.072
XLOC_000583	XLOC_000583	RP1-228H13.2	1:40810521-40888998	Benign	1.22839
XLOC_000584	XLOC_000584	ZNF643	1:40915773-40929390	Benign	0
XLOC_000585	XLOC_000585	ZNF642	1:40942886-40974333	Benign	0.448008
XLOC_000586	XLOC_000586	DEM1	1:40974412-40982846	Benign	0.205769
XLOC_000587	XLOC_000587	ZNF684	1:40997232-41013841	Benign	2.20022
XLOC_000588	XLOC_000588	RP1-63P18.2	1:41029205-41029331	Benign	0
XLOC_000589	XLOC_000589	NFYC	1:41157319-41237275	Benign	3.15077
XLOC_000590	XLOC_000590	MIR30E	1:41157319-41237275	Benign	0
XLOC_000591	XLOC_000591	MIR30C1	1:41157319-41237275	Benign	0
XLOC_000592	XLOC_000592	KCNQ4	1:41249683-41306124	Benign	0
XLOC_000593	XLOC_000593	RP5-1066H13.4	1:41329585-41342342	Benign	0
XLOC_000594	XLOC_000594	CTPS	1:41445006-41478235	Benign	5.51984
XLOC_000595	XLOC_000595	RP4-635E8.1	1:41492871-41707826	Benign	0
XLOC_000596	XLOC_000596	RP11-399E6.1	1:41708044-41750533	Benign	0
XLOC_000597	XLOC_000597	FOXO6	1:41827593-41849262	Benign	0.12239
XLOC_000598	XLOC_000598	RP11-486B10.3	1:41972035-42501596	Benign	0
XLOC_000599	XLOC_000599	RP11-486B10.4	1:41972035-42501596	Benign	0.184749
XLOC_000600	XLOC_000600	RP1-21K4.1	1:42506267-42507400	Benign	0
XLOC_000601	XLOC_000601	RP11-319C21.1	1:42606306-42607050	Benign	0
XLOC_000602	XLOC_000602	GUCA2B	1:42619091-42621495	Benign	3.84792
XLOC_000603	XLOC_000603	AC096540.1	1:42642209-42804047	Benign	21.8015
XLOC_000604	XLOC_000604	RIMKLA	1:42846465-42880850	Benign	1.60399
XLOC_000605	XLOC_000605	CCDC30,PPCS	1:42895999-43120335	Benign	6.46221
XLOC_000606	XLOC_000606	RP11-163G10.2	1:42895999-43120335	Benign	0
XLOC_000607	XLOC_000607	U6	1:42895999-43120335	Benign	0
XLOC_000608	XLOC_000608	RP11-163G10.4	1:42895999-43120335	Benign	0
XLOC_000609	XLOC_000609	PPIH	1:43124095-43142429	Benign	1.92474
XLOC_000610	XLOC_000610	RP5-994D16.3	1:43144405-43147325	Benign	0
XLOC_000611	XLOC_000611	YBX1	1:43148097-43168020	Benign	15.3865
XLOC_000612	XLOC_000612	RP5-994D16.7	1:43212005-43232755	Benign	0
XLOC_000613	XLOC_000613	C1orf50	1:43232939-43264127	Benign	0.524077
XLOC_000614	XLOC_000614	ERMAP	1:43272722-43312093	Benign	1.56327
XLOC_000615	XLOC_000615	ZNF691	1:43312279-43318148	Benign	0.179253
XLOC_000616	XLOC_000616	ATP6V1E1P1	1:43368902-43369583	Benign	0.828264
XLOC_000617	XLOC_000617	RP5-848E13.3	1:43424719-43449029	Benign	0
XLOC_000618	XLOC_000618	U6	1:43457108-43457215	Benign	13.9129
XLOC_000619	XLOC_000619	FAM183A	1:43610028-43622067	Benign	0
XLOC_000620	XLOC_000620	WDR65	1:43629845-43727589	Benign	0.105235
XLOC_000621	XLOC_000621	5S_rRNA	1:43629845-43727589	Benign	4.52756
XLOC_000622	XLOC_000622	TMEM125	1:43735664-43739673	Benign	1.50439
XLOC_000623	XLOC_000623	TIE1	1:43766663-43788779	Benign	3.00124
XLOC_000624	XLOC_000624	MPL	1:43803474-43818443	Benign	0
XLOC_000625	XLOC_000625	CDC20	1:43824598-43828874	Benign	3.44313
XLOC_000626	XLOC_000626	RP1-92O14.6	1:43849587-43855479	Benign	0
XLOC_000627	XLOC_000627	AL139289.1	1:43855552-43878462	Benign	1.97853
XLOC_000628	XLOC_000628	SZT2	1:43886427-43922666	Benign	2.56764
XLOC_000629	XLOC_000629	RP11-506B15.6	1:43886427-43922666	Benign	0
XLOC_000630	XLOC_000630	PTPRF	1:43990857-44089343	Benign	12.8543
XLOC_000631	XLOC_000631	KDM4A	1:44115828-44396831	Benign	2.21295
XLOC_000632	XLOC_000632	ST3GAL3	1:44115828-44396831	Benign	0
XLOC_000633	XLOC_000633	U6	1:44115828-44396831	Benign	3.01067
XLOC_000634	XLOC_000634	RP11-184I16.3	1:44115828-44396831	Benign	0
XLOC_000635	XLOC_000635	ARTN	1:44398991-44402913	Benign	0.247043
XLOC_000636	XLOC_000636	IPO13	1:44412610-44433694	Benign	1.56947
XLOC_000637	XLOC_000637	DPH2	1:44435671-44439041	Benign	1.54229
XLOC_000638	XLOC_000638	ATP6V0B	1:44440158-44443967	Benign	6.53586
XLOC_000639	XLOC_000639	B4GALT2	1:44444614-44456840	Benign	1.61667
XLOC_000640	XLOC_000640	CCDC24	1:44457030-44497139	Benign	0
XLOC_000641	XLOC_000641	RP5-1198O20.4	1:44509599-44570647	Benign	0.467904
XLOC_000642	XLOC_000642	KLF17	1:44584521-44600812	Benign	0
XLOC_000643	XLOC_000643	DMAP1	1:44679126-44686353	Benign	2.05556
XLOC_000644	XLOC_000644	U6	1:44856393-44856495	Benign	0
XLOC_000645	XLOC_000645	RNF220	1:44870865-45140227	Benign	5.38008
XLOC_000646	XLOC_000646	C1orf228,RP4-678E16.4	1:45140363-45191263	Benign	0.410347
XLOC_000647	XLOC_000647	KIF2C	1:45205491-45244451	Benign	0.14716
XLOC_000648	XLOC_000648	AL592166.1	1:45205491-45244451	Benign	0
XLOC_000649	XLOC_000649	RPS8,SNORD38A,SNORD38B	1:45205491-45244451	Benign	99.9666
XLOC_000650	XLOC_000650	SNORD46	1:45205491-45244451	Benign	525.606
XLOC_000651	XLOC_000651	PLK3	1:45265896-45272957	Benign	0.124202
XLOC_000652	XLOC_000652	BTBD19	1:45274153-45281257	Benign	0.2969
XLOC_000653	XLOC_000653	5S_rRNA	1:45316449-45452282	Benign	1.70295
XLOC_000654	XLOC_000654	CCNB1IP1P1	1:45316449-45452282	Benign	0
XLOC_000655	XLOC_000655	UROD	1:45477818-45481247	Benign	4.11033
XLOC_000656	XLOC_000656	HPDL	1:45792544-45794347	Benign	0.363114
XLOC_000657	XLOC_000657	TOE1	1:45794834-45956872	Benign	1.98589
XLOC_000658	XLOC_000658	RP11-291L19.1	1:45794834-45956872	Benign	0
XLOC_000659	XLOC_000659	MMACHC	1:45959537-45988719	Benign	0.293325
XLOC_000660	XLOC_000660	HMGB1P48	1:45996598-45997811	Benign	0
XLOC_000661	XLOC_000661	AKR1A1	1:46016214-46035721	Benign	5.12237
XLOC_000662	XLOC_000662	NASP	1:46049517-46084566	Benign	9.16237
XLOC_000663	XLOC_000663	TMEM69	1:46092975-46216322	Benign	6.20338
XLOC_000664	XLOC_000664	RP11-630I5.1	1:46246948-46247629	Benign	0.746001
XLOC_000665	XLOC_000665	MAST2	1:46252658-46501896	Benign	11.2101
XLOC_000666	XLOC_000666	RP4-533D7.4	1:46505811-46651692	Benign	0
XLOC_000667	XLOC_000667	RP4-533D7.3	1:46505811-46651692	Benign	0
XLOC_000668	XLOC_000668	RP4-533D7.5	1:46505811-46651692	Benign	0
XLOC_000669	XLOC_000669	TSPAN1	1:46505811-46651692	Benign	96.915
XLOC_000670	XLOC_000670	C1orf190	1:46654353-46686933	Benign	0
XLOC_000671	XLOC_000671	RAD54L	1:46713359-46769280	Benign	0.694884
XLOC_000672	XLOC_000672	UQCRH	1:46769302-46782448	Benign	15.1184
XLOC_000673	XLOC_000673	NSUN4	1:46805848-46830824	Benign	1.56079
XLOC_000674	XLOC_000674	AL122001.1	1:46805848-46830824	Benign	0
XLOC_000675	XLOC_000675	RP4-603I14.3	1:46836257-46836627	Benign	0
